,time,kappa,x,y
63,127.0,0.539,0.0026970883,57.704967
64,129.0,0.537,0.0027219458,57.891144
65,131.0,0.534,0.002759233,58.17442
66,133.0,0.532,0.0027840908,58.366
67,135.0,0.53,0.002808949,58.55983
68,137.0,0.526,0.0028586644,58.954414
69,139.0,0.526,0.0028586644,58.954414
70,141.0,0.526,0.0028586644,58.954414
71,143.0,0.521,0.0029208092,59.461227
72,145.0,0.522,0.0029083805,59.358624
73,147.0,0.519,0.0029456676,59.66837
74,149.0,0.518,0.0029580963,59.772907
75,151.0,0.516,0.0029829547,59.983986
76,153.0,0.514,0.0030078124,60.197773
77,155.0,0.513,0.0030202412,60.3057
78,157.0,0.511,0.0030450996,60.523678
79,159.0,0.509,0.0030699573,60.744537
80,161.0,0.508,0.003082386,60.85607
81,163.0,0.506,0.0031072444,61.0814
82,165.0,0.505,0.003119673,61.195217
83,167.0,0.502,0.0031569605,61.541378
84,169.0,0.5,0.003181818,61.776184
85,171.0,0.498,0.003206676,62.01433
86,173.0,0.497,0.0032191048,62.13468
87,175.0,0.496,0.003231534,62.25591
88,177.0,0.494,0.0032563922,62.501007
89,179.0,0.492,0.0032812497,62.74973
90,181.0,0.491,0.0032936789,62.875484
91,183.0,0.489,0.0033185368,63.129852
92,185.0,0.488,0.0033309658,63.258488
93,187.0,0.486,0.003355824,63.518753
94,189.0,0.487,0.003343395,63.38812
95,191.0,0.484,0.0033806816,63.783085
96,193.0,0.483,0.0033931104,63.91682
97,195.0,0.482,0.0034055398,64.05163
98,197.0,0.479,0.0034428264,64.462616
99,199.0,0.479,0.0034428264,64.462616
100,201.0,0.476,0.0034801133,64.88384
101,203.0,0.476,0.0034801133,64.88384
102,205.0,0.474,0.0035049713,65.17059
103,207.0,0.472,0.0035298294,65.46229
104,209.0,0.471,0.0035422584,65.61003
105,211.0,0.471,0.0035422584,65.61003
106,213.0,0.469,0.0035671163,65.90943
107,215.0,0.468,0.0035795453,66.061134
108,217.0,0.467,0.0035919743,66.21421
109,219.0,0.465,0.0036168324,66.52455
110,221.0,0.465,0.0036168324,66.52455
111,223.0,0.463,0.0036416901,66.84065
112,225.0,0.461,0.0036665483,67.16274
113,227.0,0.459,0.0036914062,67.49103
114,229.0,0.459,0.0036914062,67.49103
115,231.0,0.458,0.003703835,67.65757
116,233.0,0.457,0.0037162644,67.82576
117,235.0,0.456,0.0037286931,67.99562
118,237.0,0.455,0.0037411219,68.167175
119,239.0,0.454,0.003753551,68.340485
120,241.0,0.452,0.0037784092,68.69246
121,243.0,0.452,0.0037784092,68.69246
122,245.0,0.451,0.003790838,68.87119
123,247.0,0.45,0.003803267,69.05181
124,249.0,0.448,0.0038281248,69.41888
125,251.0,0.447,0.0038405538,69.6054
126,253.0,0.446,0.0038529828,69.793976
127,255.0,0.445,0.003865412,69.98465
128,257.0,0.445,0.003865412,69.98465
129,259.0,0.443,0.00389027,70.37247
130,261.0,0.441,0.0039151274,70.769226
131,263.0,0.442,0.0039026986,70.5697
132,265.0,0.441,0.0039151274,70.769226
133,267.0,0.44,0.003927557,70.971115
134,269.0,0.439,0.0039399858,71.175385
135,271.0,0.438,0.0039524147,71.38211
136,273.0,0.437,0.003964843,71.59135
137,275.0,0.436,0.0039772727,71.80316
138,277.0,0.435,0.0039897016,72.01761
139,279.0,0.434,0.0040021306,72.23477
140,281.0,0.433,0.0040145596,72.4547
141,283.0,0.433,0.0040145596,72.4547
142,285.0,0.43,0.0040518465,73.13179
143,287.0,0.43,0.0040518465,73.13179
144,289.0,0.429,0.0040642754,73.363525
145,291.0,0.429,0.0040642754,73.363525
146,293.0,0.427,0.004089134,73.83653
147,295.0,0.427,0.004089134,73.83653
148,297.0,0.426,0.0041015623,74.077965
149,299.0,0.425,0.0041139913,74.32282
150,301.0,0.426,0.0041015623,74.077965
151,303.0,0.425,0.0041139913,74.32282
152,305.0,0.423,0.004138849,74.82319
153,307.0,0.422,0.004151278,75.07889
154,309.0,0.421,0.004163707,75.338425
155,311.0,0.419,0.0041885655,75.86946
156,313.0,0.42,0.0041761366,75.60191
157,315.0,0.42,0.0041761366,75.60191
158,317.0,0.42,0.0041761366,75.60191
159,319.0,0.418,0.004200994,76.14118
160,321.0,0.418,0.004200994,76.14118
161,323.0,0.416,0.004225852,76.69775
162,325.0,0.415,0.0042382814,76.982864
163,327.0,0.415,0.0042382814,76.982864
164,329.0,0.415,0.0042382814,76.982864
165,331.0,0.413,0.0042631393,77.56751
166,333.0,0.413,0.0042631393,77.56751
167,335.0,0.413,0.0042631393,77.56751
168,337.0,0.413,0.0042631393,77.56751
169,339.0,0.412,0.004275568,77.86736
170,341.0,0.412,0.004275568,77.86736
171,343.0,0.411,0.004287997,78.172485
172,345.0,0.411,0.004287997,78.172485
173,347.0,0.41,0.004300426,78.483055
174,349.0,0.409,0.0043128547,78.79924
175,351.0,0.409,0.0043128547,78.79924
176,353.0,0.408,0.004325284,79.121284
177,355.0,0.408,0.004325284,79.121284
178,357.0,0.406,0.004350142,79.783775
179,359.0,0.406,0.004350142,79.783775
180,361.0,0.405,0.004362571,80.124695
181,363.0,0.405,0.004362571,80.124695
182,365.0,0.405,0.004362571,80.124695
183,367.0,0.404,0.0043749996,80.47239
184,369.0,0.404,0.0043749996,80.47239
185,371.0,0.403,0.004387429,80.82718
186,373.0,0.403,0.004387429,80.82718
187,375.0,0.402,0.004399858,81.1893
188,377.0,0.402,0.004399858,81.1893
189,379.0,0.401,0.004412287,81.55908
190,381.0,0.4,0.004424716,81.93686
191,383.0,0.4,0.004424716,81.93686
192,385.0,0.4,0.004424716,81.93686
193,387.0,0.4,0.004424716,81.93686
194,389.0,0.397,0.004462003,83.121704
195,391.0,0.397,0.004462003,83.121704
196,393.0,0.397,0.004462003,83.121704
197,395.0,0.397,0.004462003,83.121704
198,397.0,0.396,0.0044744317,83.53516
199,399.0,0.395,0.0044868602,83.95859
200,401.0,0.396,0.0044744317,83.53516
201,403.0,0.395,0.0044868602,83.95859
202,405.0,0.395,0.0044868602,83.95859
203,407.0,0.394,0.0044992897,84.39252
204,409.0,0.394,0.0044992897,84.39252
205,411.0,0.393,0.0045117186,84.83745
206,413.0,0.392,0.0045241476,85.29395
207,415.0,0.392,0.0045241476,85.29395
208,417.0,0.392,0.0045241476,85.29395
209,419.0,0.391,0.0045365766,85.762634
210,421.0,0.391,0.0045365766,85.762634
211,423.0,0.39,0.004549006,86.24419
212,425.0,0.391,0.0045365766,85.762634
213,427.0,0.39,0.004549006,86.24419
214,429.0,0.39,0.004549006,86.24419
215,431.0,0.389,0.0045614345,86.73927
216,433.0,0.389,0.0045614345,86.73927
217,435.0,0.389,0.0045614345,86.73927
218,437.0,0.387,0.0045862924,87.77337
219,439.0,0.388,0.0045738635,87.24872
220,441.0,0.386,0.0045987214,88.31413
221,443.0,0.387,0.0045862924,87.77337
222,445.0,0.387,0.0045862924,87.77337
223,447.0,0.387,0.0045862924,87.77337
224,449.0,0.386,0.0045987214,88.31413
225,451.0,0.384,0.0046235793,89.4482
226,453.0,0.386,0.0045987214,88.31413
227,455.0,0.385,0.004611151,88.87207
228,457.0,0.385,0.004611151,88.87207
229,459.0,0.384,0.0046235793,89.4482
230,461.0,0.385,0.004611151,88.87207
231,463.0,0.383,0.0046360083,90.043846
232,465.0,0.383,0.0046360083,90.043846
233,467.0,0.382,0.0046484377,90.66034
234,469.0,0.384,0.0046235793,89.4482
235,471.0,0.382,0.0046484377,90.66034
236,473.0,0.382,0.0046484377,90.66034
237,475.0,0.381,0.004660866,91.29912
238,477.0,0.381,0.004660866,91.29912
239,479.0,0.381,0.004660866,91.29912
240,481.0,0.38,0.004673295,91.96192
241,483.0,0.381,0.004660866,91.29912
242,485.0,0.38,0.004673295,91.96192
243,487.0,0.379,0.004685724,92.65059
244,489.0,0.379,0.004685724,92.65059
245,491.0,0.379,0.004685724,92.65059
246,493.0,0.378,0.0046981536,93.36723
247,495.0,0.378,0.0046981536,93.36723
248,497.0,0.378,0.0046981536,93.36723
249,499.0,0.377,0.004710582,94.11412
250,501.0,0.377,0.004710582,94.11412
251,503.0,0.377,0.004710582,94.11412
252,505.0,0.376,0.0047230115,94.89403
253,507.0,0.376,0.0047230115,94.89403
254,509.0,0.378,0.0046981536,93.36723
255,511.0,0.375,0.00473544,95.70987
256,513.0,0.375,0.00473544,95.70987
257,515.0,0.375,0.00473544,95.70987
258,517.0,0.374,0.004747869,96.5652
259,519.0,0.374,0.004747869,96.5652
260,521.0,0.375,0.00473544,95.70987
261,523.0,0.374,0.004747869,96.5652
262,525.0,0.374,0.004747869,96.5652
263,527.0,0.373,0.0047602984,97.464005
264,529.0,0.372,0.004772727,98.41081
265,531.0,0.372,0.004772727,98.41081
266,533.0,0.373,0.0047602984,97.464005
267,535.0,0.372,0.004772727,98.41081
268,537.0,0.371,0.0047851563,99.41119
269,539.0,0.373,0.0047602984,97.464005
270,541.0,0.37,0.004797585,100.47134
271,543.0,0.371,0.0047851563,99.41119
272,545.0,0.37,0.004797585,100.47134
273,547.0,0.37,0.004797585,100.47134
274,549.0,0.37,0.004797585,100.47134
275,551.0,0.369,0.0048100143,101.59903
276,553.0,0.37,0.004797585,100.47134
277,555.0,0.371,0.0047851563,99.41119
278,557.0,0.37,0.004797585,100.47134
279,559.0,0.369,0.0048100143,101.59903
280,561.0,0.368,0.0048224432,102.80327
281,563.0,0.369,0.0048100143,101.59903
282,565.0,0.368,0.0048224432,102.80327
283,567.0,0.369,0.0048100143,101.59903
284,569.0,0.37,0.004797585,100.47134
285,571.0,0.369,0.0048100143,101.59903
286,573.0,0.369,0.0048100143,101.59903
287,575.0,0.367,0.0048348717,104.09517
288,577.0,0.368,0.0048224432,102.80327
289,579.0,0.368,0.0048224432,102.80327
290,581.0,0.368,0.0048224432,102.80327
291,583.0,0.368,0.0048224432,102.80327
292,585.0,0.368,0.0048224432,102.80327
293,587.0,0.367,0.0048348717,104.09517
294,589.0,0.367,0.0048348717,104.09517
295,591.0,0.367,0.0048348717,104.09517
296,593.0,0.366,0.004847301,105.48863
297,595.0,0.364,0.0048721586,108.65354
298,597.0,0.366,0.004847301,105.48863
299,599.0,0.366,0.004847301,105.48863
300,601.0,0.366,0.004847301,105.48863
301,603.0,0.366,0.004847301,105.48863
302,605.0,0.364,0.0048721586,108.65354
303,607.0,0.366,0.004847301,105.48863
304,609.0,0.367,0.0048348717,104.09517
305,611.0,0.364,0.0048721586,108.65354
306,613.0,0.361,0.004909446,114.79961
307,615.0,0.365,0.0048597297,107.00068
308,617.0,0.364,0.0048721586,108.65354
309,619.0,0.363,0.004884588,110.47605
310,621.0,0.363,0.004884588,110.47605
311,623.0,0.364,0.0048721586,108.65354
312,625.0,0.362,0.004897017,112.50682
313,627.0,0.363,0.004884588,110.47605
314,629.0,0.362,0.004897017,112.50682
315,631.0,0.363,0.004884588,110.47605
316,633.0,0.362,0.004897017,112.50682
317,635.0,0.364,0.0048721586,108.65354
318,637.0,0.361,0.004909446,114.79961
319,639.0,0.362,0.004897017,112.50682
320,641.0,0.361,0.004909446,114.79961
321,643.0,0.361,0.004909446,114.79961
322,645.0,0.361,0.004909446,114.79961
323,647.0,0.362,0.004897017,112.50682
324,649.0,0.362,0.004897017,112.50682
325,651.0,0.359,0.0049343044,120.52231
326,653.0,0.358,0.0049467324,124.26308
327,655.0,0.359,0.0049343044,120.52231
328,657.0,0.361,0.004909446,114.79961
329,659.0,0.36,0.0049218745,117.4319
330,661.0,0.361,0.004909446,114.79961
331,663.0,0.359,0.0049343044,120.52231
332,665.0,0.36,0.0049218745,117.4319
333,667.0,0.361,0.004909446,114.79961
334,669.0,0.36,0.0049218745,117.4319
335,671.0,0.352,0.0050213067,
336,673.0,0.36,0.0049218745,117.4319
337,675.0,0.359,0.0049343044,120.52231
338,677.0,0.36,0.0049218745,117.4319
339,679.0,0.358,0.0049467324,124.26308
340,681.0,0.358,0.0049467324,124.26308
341,683.0,0.359,0.0049343044,120.52231
342,685.0,0.359,0.0049343044,120.52231
343,687.0,0.358,0.0049467324,124.26308
344,689.0,0.361,0.004909446,114.79961
345,691.0,0.357,0.004959162,129.00397
346,693.0,0.358,0.0049467324,124.26308
347,695.0,0.358,0.0049467324,124.26308
348,697.0,0.359,0.0049343044,120.52231
349,699.0,0.358,0.0049467324,124.26308
350,701.0,0.358,0.0049467324,124.26308
351,703.0,0.359,0.0049343044,120.52231
352,705.0,0.36,0.0049218745,117.4319
353,707.0,0.359,0.0049343044,120.52231
354,709.0,0.357,0.004959162,129.00397
355,711.0,0.358,0.0049467324,124.26308
356,713.0,0.357,0.004959162,129.00397
357,715.0,0.356,0.004971591,135.48047
358,717.0,0.354,0.0049964488,172.60544
359,719.0,0.355,0.00498402,145.75087
360,721.0,0.358,0.0049467324,124.26308
361,723.0,0.358,0.0049467324,124.26308
362,725.0,0.357,0.004959162,129.00397
363,727.0,0.355,0.00498402,145.75087
364,729.0,0.356,0.004971591,135.48047
365,731.0,0.356,0.004971591,135.48047
366,733.0,0.356,0.004971591,135.48047
367,735.0,0.352,0.0050213067,
368,737.0,0.355,0.00498402,145.75087
369,739.0,0.354,0.0049964488,172.60544
370,741.0,0.355,0.00498402,145.75087
371,743.0,0.355,0.00498402,145.75087
372,745.0,0.355,0.00498402,145.75087
373,747.0,0.356,0.004971591,135.48047
374,749.0,0.352,0.0050213067,
375,751.0,0.356,0.004971591,135.48047
376,753.0,0.355,0.00498402,145.75087
377,755.0,0.355,0.00498402,145.75087
378,757.0,0.355,0.00498402,145.75087
379,759.0,0.353,0.005008878,
380,761.0,0.351,0.0050337357,
381,763.0,0.358,0.0049467324,124.26308
382,765.0,0.355,0.00498402,145.75087
383,767.0,0.355,0.00498402,145.75087
384,769.0,0.353,0.005008878,
385,771.0,0.354,0.0049964488,172.60544
386,773.0,0.348,0.005071023,
387,775.0,0.351,0.0050337357,
388,777.0,0.353,0.005008878,
389,779.0,0.352,0.0050213067,
390,781.0,0.353,0.005008878,
391,783.0,0.352,0.0050213067,
392,785.0,0.353,0.005008878,
393,787.0,0.353,0.005008878,
394,789.0,0.351,0.0050337357,
395,791.0,0.352,0.0050213067,
396,793.0,0.352,0.0050213067,
397,795.0,0.352,0.0050213067,
398,797.0,0.353,0.005008878,
399,799.0,0.352,0.0050213067,
400,801.0,0.352,0.0050213067,
401,803.0,0.352,0.0050213067,
402,805.0,0.351,0.0050337357,
403,807.0,0.35,0.0050461646,
404,809.0,0.351,0.0050337357,
405,811.0,0.352,0.0050213067,
406,813.0,0.351,0.0050337357,
407,815.0,0.352,0.0050213067,
408,817.0,0.351,0.0050337357,
409,819.0,0.352,0.0050213067,
410,821.0,0.35,0.0050461646,
411,823.0,0.351,0.0050337357,
412,825.0,0.351,0.0050337357,
413,827.0,0.352,0.0050213067,
414,829.0,0.351,0.0050337357,
415,831.0,0.351,0.0050337357,
416,833.0,0.351,0.0050337357,
417,835.0,0.352,0.0050213067,
418,837.0,0.351,0.0050337357,
419,839.0,0.35,0.0050461646,
420,841.0,0.35,0.0050461646,
421,843.0,0.352,0.0050213067,
422,845.0,0.351,0.0050337357,
423,847.0,0.35,0.0050461646,
424,849.0,0.35,0.0050461646,
425,851.0,0.35,0.0050461646,
426,853.0,0.35,0.0050461646,
427,855.0,0.355,0.00498402,145.75087
428,857.0,0.35,0.0050461646,
429,859.0,0.351,0.0050337357,
430,861.0,0.353,0.005008878,
431,863.0,0.349,0.0050585936,
432,865.0,0.349,0.0050585936,
433,867.0,0.35,0.0050461646,
434,869.0,0.35,0.0050461646,
435,871.0,0.349,0.0050585936,
436,873.0,0.349,0.0050585936,
437,875.0,0.349,0.0050585936,
438,877.0,0.348,0.005071023,
439,879.0,0.348,0.005071023,
440,881.0,0.349,0.0050585936,
441,883.0,0.349,0.0050585936,
442,885.0,0.349,0.0050585936,
443,887.0,0.348,0.005071023,
444,889.0,0.349,0.0050585936,
445,891.0,0.347,0.0050834515,
446,893.0,0.347,0.0050834515,
447,895.0,0.348,0.005071023,
448,897.0,0.349,0.0050585936,
449,899.0,0.349,0.0050585936,
450,901.0,0.349,0.0050585936,
451,903.0,0.349,0.0050585936,
452,905.0,0.349,0.0050585936,
453,907.0,0.348,0.005071023,
454,909.0,0.348,0.005071023,
455,911.0,0.349,0.0050585936,
456,913.0,0.349,0.0050585936,
457,915.0,0.348,0.005071023,
458,917.0,0.349,0.0050585936,
459,919.0,0.348,0.005071023,
460,921.0,0.347,0.0050834515,
461,923.0,0.349,0.0050585936,
462,925.0,0.348,0.005071023,
463,927.0,0.347,0.0050834515,
464,929.0,0.347,0.0050834515,
465,931.0,0.347,0.0050834515,
466,933.0,0.347,0.0050834515,
467,935.0,0.348,0.005071023,
468,937.0,0.347,0.0050834515,
469,939.0,0.347,0.0050834515,
470,941.0,0.347,0.0050834515,
471,943.0,0.347,0.0050834515,
472,945.0,0.347,0.0050834515,
473,947.0,0.347,0.0050834515,
474,949.0,0.347,0.0050834515,
475,951.0,0.348,0.005071023,
476,953.0,0.347,0.0050834515,
477,955.0,0.348,0.005071023,
478,957.0,0.346,0.005095881,
479,959.0,0.348,0.005071023,
480,961.0,0.348,0.005071023,
481,963.0,0.348,0.005071023,
482,965.0,0.347,0.0050834515,
483,967.0,0.348,0.005071023,
484,969.0,0.348,0.005071023,
485,971.0,0.348,0.005071023,
486,973.0,0.347,0.0050834515,
487,975.0,0.347,0.0050834515,
488,977.0,0.347,0.0050834515,
489,979.0,0.348,0.005071023,
