,x,y,x_std,y_std
143,287.0,73.13179016113281,0.0,0.0
144,289.0,73.363525390625,0.0,0.0
145,291.0,73.363525390625,0.0,0.0
146,293.0,73.83653259277344,0.0,0.0
147,295.0,73.83653259277344,0.0,0.0
148,297.0,74.07796478271484,0.0,0.0
149,299.0,74.32282257080078,0.0,0.0
150,301.0,74.07796478271484,0.0,0.0
151,303.0,74.32282257080078,0.0,0.0
152,305.0,74.82318878173828,0.0,0.0
153,307.0,75.07888793945312,0.0,0.0
154,309.0,75.33842468261719,0.0,0.0
155,311.0,75.86946105957031,0.0,0.0
156,313.0,75.60191345214844,0.0,0.0
157,315.0,75.60191345214844,0.0,0.0
158,317.0,75.60191345214844,0.0,0.0
159,319.0,76.14118194580078,0.0,0.0
160,321.0,76.14118194580078,0.0,0.0
161,323.0,76.69774627685547,0.0,0.0
162,325.0,76.98286437988281,0.0,0.0
163,327.0,76.98286437988281,0.0,0.0
164,329.0,76.98286437988281,0.0,0.0
165,331.0,77.56751251220703,0.0,0.0
166,333.0,77.56751251220703,0.0,0.0
167,335.0,77.56751251220703,0.0,0.0
168,337.0,77.56751251220703,0.0,0.0
169,339.0,77.86736297607422,0.0,0.0
170,341.0,77.86736297607422,0.0,0.0
171,343.0,78.1724853515625,0.0,0.0
172,345.0,78.1724853515625,0.0,0.0
173,347.0,78.4830551147461,0.0,0.0
174,349.0,78.79924011230469,0.0,0.0
175,351.0,78.79924011230469,0.0,0.0
176,353.0,79.12128448486328,0.0,0.0
177,355.0,79.12128448486328,0.0,0.0
178,357.0,79.78377532958984,0.0,0.0
179,359.0,79.78377532958984,0.0,0.0
180,361.0,80.12469482421875,0.0,0.0
181,363.0,80.12469482421875,0.0,0.0
182,365.0,80.12469482421875,0.0,0.0
183,367.0,80.4723892211914,0.0,0.0
184,369.0,80.4723892211914,0.0,0.0
185,371.0,80.82717895507812,0.0,0.0
186,373.0,80.82717895507812,0.0,0.0
187,375.0,81.18930053710938,0.0,0.0
188,377.0,81.18930053710938,0.0,0.0
189,379.0,81.55908203125,0.0,0.0
190,381.0,81.93685913085938,0.0,0.0
191,383.0,81.93685913085938,0.0,0.0
192,385.0,81.93685913085938,0.0,0.0
193,387.0,81.93685913085938,0.0,0.0
194,389.0,83.1217041015625,0.0,0.0
195,391.0,83.1217041015625,0.0,0.0
196,393.0,83.1217041015625,0.0,0.0
197,395.0,83.1217041015625,0.0,0.0
198,397.0,83.53515625,0.0,0.0
199,399.0,83.95858764648438,0.0,0.0
200,401.0,83.53515625,0.0,0.0
201,403.0,83.95858764648438,0.0,0.0
202,405.0,83.95858764648438,0.0,0.0
203,407.0,84.39251708984375,0.0,0.0
204,409.0,84.39251708984375,0.0,0.0
205,411.0,84.83744812011719,0.0,0.0
206,413.0,85.29395294189453,0.0,0.0
207,415.0,85.29395294189453,0.0,0.0
208,417.0,85.29395294189453,0.0,0.0
209,419.0,85.76263427734375,0.0,0.0
210,421.0,85.76263427734375,0.0,0.0
211,423.0,86.24418640136719,0.0,0.0
212,425.0,85.76263427734375,0.0,0.0
213,427.0,86.24418640136719,0.0,0.0
214,429.0,86.24418640136719,0.0,0.0
215,431.0,86.73927307128906,0.0,0.0
216,433.0,86.73927307128906,0.0,0.0
217,435.0,86.73927307128906,0.0,0.0
218,437.0,87.77336883544922,0.0,0.0
219,439.0,87.24871826171875,0.0,0.0
220,441.0,88.31413269042969,0.0,0.0
221,443.0,87.77336883544922,0.0,0.0
222,445.0,87.77336883544922,0.0,0.0
223,447.0,87.77336883544922,0.0,0.0
224,449.0,88.31413269042969,0.0,0.0
225,451.0,89.44819641113281,0.0,0.0
226,453.0,88.31413269042969,0.0,0.0
227,455.0,88.8720703125,0.0,0.0
228,457.0,88.8720703125,0.0,0.0
229,459.0,89.44819641113281,0.0,0.0
230,461.0,88.8720703125,0.0,0.0
231,463.0,90.0438461303711,0.0,0.0
232,465.0,90.0438461303711,0.0,0.0
233,467.0,90.66033935546875,0.0,0.0
234,469.0,89.44819641113281,0.0,0.0
235,471.0,90.66033935546875,0.0,0.0
236,473.0,90.66033935546875,0.0,0.0
237,475.0,91.29911804199219,0.0,0.0
238,477.0,91.29911804199219,0.0,0.0
239,479.0,91.29911804199219,0.0,0.0
240,481.0,91.96192169189453,0.0,0.0
241,483.0,91.29911804199219,0.0,0.0
242,485.0,91.96192169189453,0.0,0.0
243,487.0,92.65058898925781,0.0,0.0
244,489.0,92.65058898925781,0.0,0.0
245,491.0,92.65058898925781,0.0,0.0
246,493.0,93.36723327636719,0.0,0.0
247,495.0,93.36723327636719,0.0,0.0
248,497.0,93.36723327636719,0.0,0.0
249,499.0,94.11412048339844,0.0,0.0
