,time,kappa,x,y
48,97.0,0.618,0.003195417,61.90605
49,99.0,0.615,0.0032229633,62.17222
50,101.0,0.608,0.0032872392,62.810215
51,103.0,0.605,0.0033147857,63.09122
52,105.0,0.603,0.0033331504,63.2812
53,107.0,0.598,0.0033790616,63.76573
54,109.0,0.597,0.0033882437,63.864326
55,111.0,0.594,0.0034157906,64.16363
56,113.0,0.593,0.0034249728,64.26458
57,115.0,0.592,0.003434155,64.36614
58,117.0,0.592,0.003434155,64.36614
59,119.0,0.586,0.003489248,64.988655
60,121.0,0.584,0.0035076127,65.201355
61,123.0,0.578,0.003562706,65.85593
62,125.0,0.579,0.003553524,65.74506
63,127.0,0.576,0.0035810708,66.07985
64,129.0,0.574,0.003599435,66.30676
65,131.0,0.574,0.003599435,66.30676
66,133.0,0.572,0.0036177991,66.536736
67,135.0,0.568,0.0036545284,67.00624
68,137.0,0.567,0.003663711,67.12567
69,139.0,0.564,0.0036912572,67.489044
70,141.0,0.562,0.0037096222,67.73567
71,143.0,0.561,0.003718804,67.86034
72,145.0,0.557,0.0037555334,68.368286
73,147.0,0.555,0.0037738974,68.62803
74,149.0,0.553,0.003792262,68.891785
75,151.0,0.551,0.0038106262,69.15967
76,153.0,0.548,0.003838173,69.56951
77,155.0,0.544,0.003874902,70.13167
78,157.0,0.543,0.0038840843,70.27514
79,159.0,0.543,0.0038840843,70.27514
80,161.0,0.539,0.0039208136,70.86129
81,163.0,0.543,0.0038840843,70.27514
82,165.0,0.542,0.0038932664,70.41981
83,167.0,0.538,0.003929996,71.01101
84,169.0,0.536,0.0039483598,71.31439
85,171.0,0.534,0.0039667245,71.623245
86,173.0,0.531,0.003994271,72.09713
87,175.0,0.526,0.004040182,72.91711
88,177.0,0.529,0.0040126354,72.42046
89,179.0,0.53,0.0040034535,72.25804
90,181.0,0.528,0.004021818,72.58443
91,183.0,0.525,0.004049365,73.0859
92,185.0,0.522,0.0040769107,73.60233
93,187.0,0.522,0.0040769107,73.60233
94,189.0,0.519,0.004104458,74.134705
95,191.0,0.518,0.00411364,74.31586
96,193.0,0.516,0.0041320045,74.68396
97,195.0,0.516,0.0041320045,74.68396
98,197.0,0.512,0.004168733,75.44449
99,199.0,0.509,0.0041962797,76.037605
100,201.0,0.51,0.0041870982,75.837654
101,203.0,0.509,0.0041962797,76.037605
102,205.0,0.508,0.004205462,76.239914
103,207.0,0.506,0.004223827,76.651726
104,209.0,0.503,0.0042513735,77.28833
105,211.0,0.504,0.004242191,77.073524
106,213.0,0.506,0.004223827,76.651726
107,215.0,0.508,0.004205462,76.239914
108,217.0,0.507,0.0042146444,76.444595
109,219.0,0.5,0.00427892,77.949135
110,221.0,0.499,0.0042881025,78.1751
111,223.0,0.502,0.004260556,77.50583
112,225.0,0.501,0.0042697378,77.72607
113,227.0,0.5,0.00427892,77.949135
114,229.0,0.498,0.004297285,78.40404
115,231.0,0.493,0.004343196,79.59611
116,233.0,0.494,0.0043340134,79.35108
117,235.0,0.495,0.004324831,79.10944
118,237.0,0.493,0.004343196,79.59611
119,239.0,0.491,0.0043615606,80.096725
120,241.0,0.489,0.004379925,80.612114
121,243.0,0.488,0.0043891068,80.87562
122,245.0,0.486,0.0044074715,81.41489
123,247.0,0.484,0.004425836,81.9713
124,249.0,0.484,0.004425836,81.9713
125,251.0,0.485,0.0044166534,81.69087
126,253.0,0.488,0.0043891068,80.87562
127,255.0,0.489,0.004379925,80.612114
128,257.0,0.482,0.0044442005,82.546
129,259.0,0.475,0.0045084762,84.72028
130,261.0,0.478,0.0044809296,83.75526
131,263.0,0.477,0.0044901115,84.07106
132,265.0,0.473,0.0045268405,85.39444
133,267.0,0.476,0.004499294,84.39267
134,269.0,0.479,0.004471747,83.44502
135,271.0,0.477,0.0044901115,84.07106
136,273.0,0.475,0.0045084762,84.72028
137,275.0,0.476,0.004499294,84.39267
138,277.0,0.475,0.0045084762,84.72028
139,279.0,0.475,0.0045084762,84.72028
140,281.0,0.475,0.0045084762,84.72028
141,283.0,0.475,0.0045084762,84.72028
142,285.0,0.475,0.0045084762,84.72028
143,287.0,0.476,0.004499294,84.39267
144,289.0,0.475,0.0045084762,84.72028
145,291.0,0.473,0.0045268405,85.39444
146,293.0,0.473,0.0045268405,85.39444
147,295.0,0.473,0.0045268405,85.39444
148,297.0,0.472,0.0045360224,85.74147
149,299.0,0.471,0.0045452053,86.095535
150,301.0,0.47,0.004554387,86.45684
151,303.0,0.472,0.0045360224,85.74147
152,305.0,0.467,0.0045819334,87.58758
153,307.0,0.463,0.004618663,89.21804
154,309.0,0.465,0.0046002986,88.38396
155,311.0,0.466,0.0045911158,87.981255
156,313.0,0.471,0.0045452053,86.095535
157,315.0,0.466,0.0045911158,87.981255
158,317.0,0.466,0.0045911158,87.981255
159,319.0,0.462,0.0046278453,89.650375
160,321.0,0.464,0.0046094805,88.79605
161,323.0,0.461,0.004637027,90.093575
162,325.0,0.459,0.0046553914,91.014885
163,327.0,0.461,0.004637027,90.093575
164,329.0,0.462,0.0046278453,89.650375
165,331.0,0.46,0.0046462095,90.54822
166,333.0,0.462,0.0046278453,89.650375
167,335.0,0.459,0.0046553914,91.014885
168,337.0,0.458,0.004664574,91.49424
169,339.0,0.459,0.0046553914,91.014885
170,341.0,0.456,0.004682938,92.49386
171,343.0,0.456,0.004682938,92.49386
172,345.0,0.451,0.004728849,95.27254
173,347.0,0.455,0.004692121,93.01578
174,349.0,0.457,0.0046737567,91.987015
175,351.0,0.454,0.004701303,93.55352
176,353.0,0.453,0.0047104848,94.10814
177,355.0,0.455,0.004692121,93.01578
178,357.0,0.456,0.004682938,92.49386
179,359.0,0.456,0.004682938,92.49386
180,361.0,0.455,0.004692121,93.01578
181,363.0,0.458,0.004664574,91.49424
182,365.0,0.456,0.004682938,92.49386
183,367.0,0.452,0.0047196676,94.68081
184,369.0,0.45,0.004738032,95.88486
185,371.0,0.453,0.0047104848,94.10814
186,373.0,0.453,0.0047104848,94.10814
187,375.0,0.452,0.0047196676,94.68081
188,377.0,0.451,0.004728849,95.27254
189,379.0,0.451,0.004728849,95.27254
190,381.0,0.45,0.004738032,95.88486
191,383.0,0.451,0.004728849,95.27254
192,385.0,0.454,0.004701303,93.55352
193,387.0,0.459,0.0046553914,91.014885
194,389.0,0.456,0.004682938,92.49386
195,391.0,0.454,0.004701303,93.55352
196,393.0,0.454,0.004701303,93.55352
197,395.0,0.449,0.0047472143,96.51909
198,397.0,0.446,0.00477476,98.57063
199,399.0,0.45,0.004738032,95.88486
200,401.0,0.446,0.00477476,98.57063
201,403.0,0.445,0.004783943,99.31099
202,405.0,0.447,0.0047655785,97.86008
203,407.0,0.444,0.004793125,100.083595
204,409.0,0.451,0.004728849,95.27254
205,411.0,0.446,0.00477476,98.57063
206,413.0,0.447,0.0047655785,97.86008
207,415.0,0.444,0.004793125,100.083595
208,417.0,0.443,0.004802307,100.89137
209,419.0,0.446,0.00477476,98.57063
210,421.0,0.446,0.00477476,98.57063
211,423.0,0.449,0.0047472143,96.51909
212,425.0,0.448,0.004756396,97.17688
213,427.0,0.451,0.004728849,95.27254
214,429.0,0.448,0.004756396,97.17688
215,431.0,0.447,0.0047655785,97.86008
216,433.0,0.447,0.0047655785,97.86008
217,435.0,0.442,0.00481149,101.7378
218,437.0,0.443,0.004802307,100.89137
219,439.0,0.443,0.004802307,100.89137
220,441.0,0.444,0.004793125,100.083595
221,443.0,0.442,0.00481149,101.7378
222,445.0,0.442,0.00481149,101.7378
223,447.0,0.443,0.004802307,100.89137
224,449.0,0.446,0.00477476,98.57063
225,451.0,0.441,0.0048206714,102.626526
226,453.0,0.442,0.00481149,101.7378
227,455.0,0.444,0.004793125,100.083595
228,457.0,0.441,0.0048206714,102.626526
229,459.0,0.442,0.00481149,101.7378
230,461.0,0.441,0.0048206714,102.626526
231,463.0,0.442,0.00481149,101.7378
232,465.0,0.441,0.0048206714,102.626526
233,467.0,0.442,0.00481149,101.7378
234,469.0,0.442,0.00481149,101.7378
235,471.0,0.442,0.00481149,101.7378
236,473.0,0.433,0.0048941295,112.01393
237,475.0,0.433,0.0048941295,112.01393
238,477.0,0.432,0.004903312,113.63112
239,479.0,0.434,0.004884948,110.53172
240,481.0,0.435,0.004875765,109.16341
241,483.0,0.437,0.004857401,106.70739
242,485.0,0.432,0.004903312,113.63112
243,487.0,0.434,0.004884948,110.53172
244,489.0,0.435,0.004875765,109.16341
245,491.0,0.435,0.004875765,109.16341
246,493.0,0.435,0.004875765,109.16341
247,495.0,0.438,0.004848218,105.59589
248,497.0,0.436,0.0048665833,107.893036
249,499.0,0.438,0.004848218,105.59589
250,501.0,0.439,0.004839036,104.54997
251,503.0,0.437,0.004857401,106.70739
252,505.0,0.438,0.004848218,105.59589
253,507.0,0.439,0.004839036,104.54997
254,509.0,0.437,0.004857401,106.70739
255,511.0,0.436,0.0048665833,107.893036
256,513.0,0.442,0.00481149,101.7378
257,515.0,0.44,0.0048298542,103.56225
258,517.0,0.439,0.004839036,104.54997
259,519.0,0.439,0.004839036,104.54997
260,521.0,0.434,0.004884948,110.53172
261,523.0,0.439,0.004839036,104.54997
262,525.0,0.438,0.004848218,105.59589
263,527.0,0.437,0.004857401,106.70739
264,529.0,0.434,0.004884948,110.53172
265,531.0,0.432,0.004903312,113.63112
266,533.0,0.437,0.004857401,106.70739
267,535.0,0.432,0.004903312,113.63112
268,537.0,0.437,0.004857401,106.70739
269,539.0,0.437,0.004857401,106.70739
270,541.0,0.433,0.0048941295,112.01393
271,543.0,0.432,0.004903312,113.63112
272,545.0,0.436,0.0048665833,107.893036
273,547.0,0.433,0.0048941295,112.01393
274,549.0,0.436,0.0048665833,107.893036
275,551.0,0.436,0.0048665833,107.893036
276,553.0,0.438,0.004848218,105.59589
277,555.0,0.431,0.004912494,115.410095
278,557.0,0.429,0.004930859,119.61061
279,559.0,0.429,0.004930859,119.61061
280,561.0,0.435,0.004875765,109.16341
281,563.0,0.43,0.004921676,117.38667
282,565.0,0.433,0.0048941295,112.01393
283,567.0,0.434,0.004884948,110.53172
284,569.0,0.431,0.004912494,115.410095
285,571.0,0.43,0.004921676,117.38667
286,573.0,0.431,0.004912494,115.410095
287,575.0,0.431,0.004912494,115.410095
288,577.0,0.43,0.004921676,117.38667
289,579.0,0.43,0.004921676,117.38667
290,581.0,0.43,0.004921676,117.38667
291,583.0,0.43,0.004921676,117.38667
292,585.0,0.432,0.004903312,113.63112
293,587.0,0.43,0.004921676,117.38667
294,589.0,0.427,0.0049492233,125.11745
295,591.0,0.426,0.0049584056,128.67656
296,593.0,0.425,0.004967587,133.12735
297,595.0,0.423,0.004985952,148.0513
298,597.0,0.425,0.004967587,133.12735
299,599.0,0.428,0.004940041,122.15208
300,601.0,0.426,0.0049584056,128.67656
301,603.0,0.427,0.0049492233,125.11745
302,605.0,0.429,0.004930859,119.61061
303,607.0,0.427,0.0049492233,125.11745
304,609.0,0.423,0.004985952,148.0513
305,611.0,0.426,0.0049584056,128.67656
306,613.0,0.424,0.00497677,139.07283
307,615.0,0.423,0.004985952,148.0513
308,617.0,0.426,0.0049584056,128.67656
309,619.0,0.423,0.004985952,148.0513
310,621.0,0.424,0.00497677,139.07283
311,623.0,0.422,0.004995134,166.98187
312,625.0,0.424,0.00497677,139.07283
313,627.0,0.423,0.004985952,148.0513
314,629.0,0.421,0.0050043166,
315,631.0,0.423,0.004985952,148.0513
316,633.0,0.421,0.0050043166,
317,635.0,0.422,0.004995134,166.98187
318,637.0,0.42,0.005013499,
319,639.0,0.424,0.00497677,139.07283
320,641.0,0.428,0.004940041,122.15208
321,643.0,0.43,0.004921676,117.38667
322,645.0,0.43,0.004921676,117.38667
323,647.0,0.432,0.004903312,113.63112
324,649.0,0.432,0.004903312,113.63112
325,651.0,0.431,0.004912494,115.410095
326,653.0,0.427,0.0049492233,125.11745
327,655.0,0.428,0.004940041,122.15208
328,657.0,0.429,0.004930859,119.61061
329,659.0,0.428,0.004940041,122.15208
330,661.0,0.425,0.004967587,133.12735
331,663.0,0.424,0.00497677,139.07283
332,665.0,0.423,0.004985952,148.0513
333,667.0,0.422,0.004995134,166.98187
334,669.0,0.418,0.0050318628,
335,671.0,0.421,0.0050043166,
336,673.0,0.42,0.005013499,
337,675.0,0.42,0.005013499,
338,677.0,0.418,0.0050318628,
339,679.0,0.42,0.005013499,
340,681.0,0.421,0.0050043166,
341,683.0,0.424,0.00497677,139.07283
342,685.0,0.425,0.004967587,133.12735
343,687.0,0.427,0.0049492233,125.11745
344,689.0,0.43,0.004921676,117.38667
345,691.0,0.431,0.004912494,115.410095
346,693.0,0.432,0.004903312,113.63112
347,695.0,0.429,0.004930859,119.61061
348,697.0,0.428,0.004940041,122.15208
349,699.0,0.426,0.0049584056,128.67656
350,701.0,0.421,0.0050043166,
351,703.0,0.418,0.0050318628,
352,705.0,0.419,0.005022681,
353,707.0,0.419,0.005022681,
354,709.0,0.418,0.0050318628,
355,711.0,0.42,0.005013499,
356,713.0,0.416,0.0050502275,
357,715.0,0.414,0.0050685923,
358,717.0,0.417,0.005041045,
359,719.0,0.418,0.0050318628,
360,721.0,0.417,0.005041045,
361,723.0,0.417,0.005041045,
362,725.0,0.416,0.0050502275,
363,727.0,0.415,0.00505941,
364,729.0,0.416,0.0050502275,
365,731.0,0.417,0.005041045,
366,733.0,0.409,0.0051145037,
367,735.0,0.413,0.0050777746,
368,737.0,0.415,0.00505941,
369,739.0,0.418,0.0050318628,
370,741.0,0.418,0.0050318628,
371,743.0,0.419,0.005022681,
372,745.0,0.42,0.005013499,
373,747.0,0.422,0.004995134,166.98187
374,749.0,0.423,0.004985952,148.0513
375,751.0,0.422,0.004995134,166.98187
376,753.0,0.421,0.0050043166,
377,755.0,0.422,0.004995134,166.98187
378,757.0,0.424,0.00497677,139.07283
379,759.0,0.422,0.004995134,166.98187
380,761.0,0.422,0.004995134,166.98187
381,763.0,0.42,0.005013499,
382,765.0,0.425,0.004967587,133.12735
383,767.0,0.424,0.00497677,139.07283
384,769.0,0.423,0.004985952,148.0513
385,771.0,0.418,0.0050318628,
386,773.0,0.422,0.004995134,166.98187
387,775.0,0.42,0.005013499,
388,777.0,0.42,0.005013499,
389,779.0,0.419,0.005022681,
390,781.0,0.42,0.005013499,
391,783.0,0.426,0.0049584056,128.67656
392,785.0,0.426,0.0049584056,128.67656
393,787.0,0.42,0.005013499,
394,789.0,0.419,0.005022681,
395,791.0,0.424,0.00497677,139.07283
396,793.0,0.425,0.004967587,133.12735
397,795.0,0.423,0.004985952,148.0513
398,797.0,0.425,0.004967587,133.12735
399,799.0,0.423,0.004985952,148.0513
400,801.0,0.422,0.004995134,166.98187
401,803.0,0.421,0.0050043166,
402,805.0,0.411,0.0050961385,
403,807.0,0.417,0.005041045,
404,809.0,0.417,0.005041045,
405,811.0,0.414,0.0050685923,
406,813.0,0.418,0.0050318628,
407,815.0,0.414,0.0050685923,
408,817.0,0.413,0.0050777746,
409,819.0,0.412,0.0050869565,
410,821.0,0.412,0.0050869565,
411,823.0,0.415,0.00505941,
412,825.0,0.413,0.0050777746,
413,827.0,0.415,0.00505941,
414,829.0,0.418,0.0050318628,
415,831.0,0.416,0.0050502275,
416,833.0,0.417,0.005041045,
417,835.0,0.424,0.00497677,139.07283
