n,time
0.4914933837429111,5.842243194580078
0.497164461247637,7.30825400352478
0.502835538752363,5.0479161739349365
0.5085066162570888,5.275984287261963
0.5141776937618148,5.396053791046143
0.5198487712665406,6.308443307876587
0.5255198487712666,5.034665107727051
0.5311909262759924,5.524524450302124
0.5368620037807184,4.5972583293914795
0.5425330812854442,5.42288613319397
0.5482041587901701,5.740741729736328
0.553875236294896,5.434745788574219
0.5595463137996219,5.173593044281006
0.5652173913043478,4.999974966049194
0.5708884688090737,5.176936388015747
0.5765595463137996,4.884354829788208
0.5822306238185255,3.110321283340454
0.5879017013232514,5.287983655929565
0.5935727788279773,5.287096738815308
0.5992438563327032,3.2754106521606445
0.6049149338374291,5.453393459320068
0.610586011342155,5.68436074256897
0.6162570888468809,5.245974779129028
0.6219281663516069,5.213697195053101
0.6275992438563327,5.653560161590576
0.6332703213610587,2.3831043243408203
0.6389413988657845,5.446635961532593
0.6446124763705104,4.919565200805664
0.6502835538752363,4.955529451370239
0.6559546313799622,5.356713056564331
0.6616257088846881,4.532329797744751
0.667296786389414,4.820373058319092
0.6729678638941399,5.435011148452759
0.6786389413988658,3.267770290374756
0.6843100189035917,4.867106676101685
0.6899810964083176,5.3475182056427
0.6956521739130435,2.344647169113159
0.7013232514177694,5.084154844284058
0.7069943289224953,5.226973056793213
0.7126654064272212,3.9476826190948486
0.718336483931947,2.328953504562378
0.724007561436673,5.551064491271973
0.7296786389413988,6.010850667953491
0.7353497164461248,5.00482177734375
0.7410207939508506,5.602854490280151
0.7466918714555766,5.392585754394531
0.7523629489603024,4.598627090454102
0.7580340264650284,2.351900100708008
0.7637051039697542,4.980088472366333
0.7693761814744802,5.411569118499756
0.775047258979206,2.3544139862060547
0.780718336483932,5.239909410476685
0.7863894139886578,5.060497283935547
0.7920604914933838,0.7881894111633301
0.7977315689981096,4.993037462234497
0.8034026465028355,4.693224906921387
0.8090737240075614,5.560403347015381
0.8147448015122873,5.563657760620117
0.8204158790170132,5.555269956588745
0.8260869565217391,5.760108709335327
0.831758034026465,5.036739826202393
0.8374291115311909,4.689881324768066
0.8431001890359168,5.788741111755371
0.8487712665406427,5.429203987121582
0.8544423440453687,5.208965539932251
0.8601134215500945,5.577601671218872
0.8657844990548205,6.028928756713867
0.8714555765595463,5.856261968612671
0.8771266540642723,3.993288993835449
0.8827977315689981,4.280689001083374
0.888468809073724,5.123010158538818
0.8941398865784499,5.321157217025757
0.8998109640831758,4.112542152404785
0.9054820415879017,3.479694128036499
0.9111531190926276,4.890974998474121
0.9168241965973535,5.409535884857178
0.9224952741020794,5.508570432662964
0.9281663516068053,2.379073143005371
0.9338374291115312,5.091421127319336
0.9395085066162571,5.020560264587402
0.945179584120983,3.322814464569092
0.9508506616257089,0.7214407920837402
0.9565217391304348,5.220662593841553
0.9621928166351607,5.057038307189941
0.9678638941398866,1.9520347118377686
0.9735349716446124,2.130364418029785
0.9792060491493384,5.729165077209473
0.9848771266540642,2.135258436203003
0.9905482041587902,3.715930938720703
0.996219281663516,3.895864963531494
